id,cluster,url,slug,source,old_destination,new_destination,type,status,reason
400,BlockDAG,https://bitcoininfonews.com/best-long-term-cryptos-to-buy-now-bdag-xrp-doge-shib/,best-long-term-cryptos-to-buy-now-bdag-xrp-doge-shib,best-long-term-cryptos-to-buy-now-bdag-xrp-doge-shib/,https://bitcoininfonews.com/DELETE,DELETE,301,active,Delete mistaken Rank Math rule that was created from prior no-id DELETE import.
401,BlockDAG,https://bitcoininfonews.com/best-presale-crypto-2025-blockdag-blockchainfx-snorter-little-pepe/,best-presale-crypto-2025-blockdag-blockchainfx-snorter-little-pepe,best-presale-crypto-2025-blockdag-blockchainfx-snorter-little-pepe/,https://bitcoininfonews.com/DELETE,DELETE,301,active,Delete mistaken Rank Math rule that was created from prior no-id DELETE import.
402,BlockDAG,https://bitcoininfonews.com/best-presale-crypto-2025-comparing-blockdag-bitcoin-hyper-remittix-blockchainfx/,best-presale-crypto-2025-comparing-blockdag-bitcoin-hyper-remittix-blockchainfx,best-presale-crypto-2025-comparing-blockdag-bitcoin-hyper-remittix-blockchainfx/,https://bitcoininfonews.com/DELETE,DELETE,301,active,Delete mistaken Rank Math rule that was created from prior no-id DELETE import.
403,BlockDAG,https://bitcoininfonews.com/best-presale-crypto-in-2025-blockdag-nears-600m-as-tapzi-blockchainfx-lag-behind/,best-presale-crypto-in-2025-blockdag-nears-600m-as-tapzi-blockchainfx-lag-behind,best-presale-crypto-in-2025-blockdag-nears-600m-as-tapzi-blockchainfx-lag-behind/,https://bitcoininfonews.com/DELETE,DELETE,301,active,Delete mistaken Rank Math rule that was created from prior no-id DELETE import.
404,BlockDAG,https://bitcoininfonews.com/best-presale-crypto-to-buy-now-blockdags-415m-bwt-alpine-deal-tops-blockchainfx-and-ozak-ai/,best-presale-crypto-to-buy-now-blockdags-415m-bwt-alpine-deal-tops-blockchainfx-and-ozak-ai,best-presale-crypto-to-buy-now-blockdags-415m-bwt-alpine-deal-tops-blockchainfx-and-ozak-ai/,https://bitcoininfonews.com/DELETE,DELETE,301,active,Delete mistaken Rank Math rule that was created from prior no-id DELETE import.
405,BlockDAG,https://bitcoininfonews.com/best-presale-cryptos-of-2025-blockdag-blockchainfx-based-eggman-more/,best-presale-cryptos-of-2025-blockdag-blockchainfx-based-eggman-more,best-presale-cryptos-of-2025-blockdag-blockchainfx-based-eggman-more/,https://bitcoininfonews.com/DELETE,DELETE,301,active,Delete mistaken Rank Math rule that was created from prior no-id DELETE import.
406,BlockDAG,https://bitcoininfonews.com/bitcoin-hyper-surge-vs-blockdags-341m-presale-breakthrough/,bitcoin-hyper-surge-vs-blockdags-341m-presale-breakthrough,bitcoin-hyper-surge-vs-blockdags-341m-presale-breakthrough/,https://bitcoininfonews.com/DELETE,DELETE,301,active,Delete mistaken Rank Math rule that was created from prior no-id DELETE import.
407,BlockDAG,https://bitcoininfonews.com/blockchainfx-presale-gains-steam-ozak-ai-climbs-while-blockdag-hits-374m/,blockchainfx-presale-gains-steam-ozak-ai-climbs-while-blockdag-hits-374m,blockchainfx-presale-gains-steam-ozak-ai-climbs-while-blockdag-hits-374m/,https://bitcoininfonews.com/DELETE,DELETE,301,active,Delete mistaken Rank Math rule that was created from prior no-id DELETE import.
408,BlockDAG,https://bitcoininfonews.com/blockdag-0-0013-presale-surges-as-pepe-price-prediction-weakens-sei-struggles/,blockdag-0-0013-presale-surges-as-pepe-price-prediction-weakens-sei-struggles,blockdag-0-0013-presale-surges-as-pepe-price-prediction-weakens-sei-struggles/,https://bitcoininfonews.com/DELETE,DELETE,301,active,Delete mistaken Rank Math rule that was created from prior no-id DELETE import.
409,BlockDAG,https://bitcoininfonews.com/blockdag-2025-mining-referrals-and-rewards-driving-roi/,blockdag-2025-mining-referrals-and-rewards-driving-roi,blockdag-2025-mining-referrals-and-rewards-driving-roi/,https://bitcoininfonews.com/DELETE,DELETE,301,active,Delete mistaken Rank Math rule that was created from prior no-id DELETE import.
410,BlockDAG,https://bitcoininfonews.com/blockdag-3-025-roi-leads-as-fil-rallies-and-near-protocol-expands/,blockdag-3-025-roi-leads-as-fil-rallies-and-near-protocol-expands,blockdag-3-025-roi-leads-as-fil-rallies-and-near-protocol-expands/,https://bitcoininfonews.com/DELETE,DELETE,301,active,Delete mistaken Rank Math rule that was created from prior no-id DELETE import.
411,BlockDAG,https://bitcoininfonews.com/blockdag-386m-presale-outshines-worldcoin-and-shiba-inu/,blockdag-386m-presale-outshines-worldcoin-and-shiba-inu,blockdag-386m-presale-outshines-worldcoin-and-shiba-inu/,https://bitcoininfonews.com/DELETE,DELETE,301,active,Delete mistaken Rank Math rule that was created from prior no-id DELETE import.
412,BlockDAG,https://bitcoininfonews.com/blockdag-387m-presale-surpasses-pi-and-xrp-as-2025s-best-crypto-investment/,blockdag-387m-presale-surpasses-pi-and-xrp-as-2025s-best-crypto-investment,blockdag-387m-presale-surpasses-pi-and-xrp-as-2025s-best-crypto-investment/,https://bitcoininfonews.com/DELETE,DELETE,301,active,Delete mistaken Rank Math rule that was created from prior no-id DELETE import.
413,BlockDAG,https://bitcoininfonews.com/blockdag-405m-presale-over-19800-miners-singapore-event-outshine-eth-sol/,blockdag-405m-presale-over-19800-miners-singapore-event-outshine-eth-sol,blockdag-405m-presale-over-19800-miners-singapore-event-outshine-eth-sol/,https://bitcoininfonews.com/DELETE,DELETE,301,active,Delete mistaken Rank Math rule that was created from prior no-id DELETE import.
414,BlockDAG,https://bitcoininfonews.com/blockdag-414m-presale-tops-eth-bnb-price-moves/,blockdag-414m-presale-tops-eth-bnb-price-moves,blockdag-414m-presale-tops-eth-bnb-price-moves/,https://bitcoininfonews.com/DELETE,DELETE,301,active,Delete mistaken Rank Math rule that was created from prior no-id DELETE import.
415,BlockDAG,https://bitcoininfonews.com/blockdag-433m-presale-limited-0-0015-price-entry-beat-bittensor-pepes-q4-price-movements/,blockdag-433m-presale-limited-0-0015-price-entry-beat-bittensor-pepes-q4-price-movements,blockdag-433m-presale-limited-0-0015-price-entry-beat-bittensor-pepes-q4-price-movements/,https://bitcoininfonews.com/DELETE,DELETE,301,active,Delete mistaken Rank Math rule that was created from prior no-id DELETE import.
416,BlockDAG,https://bitcoininfonews.com/blockdag-bitcoin-hyper-snorter-blockchainfx-dominate-the-top-crypto-presales/,blockdag-bitcoin-hyper-snorter-blockchainfx-dominate-the-top-crypto-presales,blockdag-bitcoin-hyper-snorter-blockchainfx-dominate-the-top-crypto-presales/,https://bitcoininfonews.com/DELETE,DELETE,301,active,Delete mistaken Rank Math rule that was created from prior no-id DELETE import.
417,BlockDAG,https://bitcoininfonews.com/blockdag-bwt-alpine-f1-deal-drives-420m-presale-momentum/,blockdag-bwt-alpine-f1-deal-drives-420m-presale-momentum,blockdag-bwt-alpine-f1-deal-drives-420m-presale-momentum/,https://bitcoininfonews.com/DELETE,DELETE,301,active,Delete mistaken Rank Math rule that was created from prior no-id DELETE import.
418,BlockDAG,https://bitcoininfonews.com/blockdag-chainlink-avalanche-cardano-top-crypto-to-buy-now/,blockdag-chainlink-avalanche-cardano-top-crypto-to-buy-now,blockdag-chainlink-avalanche-cardano-top-crypto-to-buy-now/,https://bitcoininfonews.com/DELETE,DELETE,301,active,Delete mistaken Rank Math rule that was created from prior no-id DELETE import.
419,BlockDAG,https://bitcoininfonews.com/blockdag-dashboard-v4-redefines-market-buzz-outshining-algorand-price-prediction-and-kaspa-price-outlook/,blockdag-dashboard-v4-redefines-market-buzz-outshining-algorand-price-prediction-and-kaspa-price-outlook,blockdag-dashboard-v4-redefines-market-buzz-outshining-algorand-price-prediction-and-kaspa-price-outlook/,https://bitcoininfonews.com/DELETE,DELETE,301,active,Delete mistaken Rank Math rule that was created from prior no-id DELETE import.
420,BlockDAG,https://bitcoininfonews.com/blockdag-edges-toward-600m-presale-the-best-crypto-to-grab-before-its-gone/,blockdag-edges-toward-600m-presale-the-best-crypto-to-grab-before-its-gone,blockdag-edges-toward-600m-presale-the-best-crypto-to-grab-before-its-gone/,https://bitcoininfonews.com/DELETE,DELETE,301,active,Delete mistaken Rank Math rule that was created from prior no-id DELETE import.
421,BlockDAG,https://bitcoininfonews.com/blockdag-ena-trx-market-update-best-crypto-to-buy-today/,blockdag-ena-trx-market-update-best-crypto-to-buy-today,blockdag-ena-trx-market-update-best-crypto-to-buy-today/,https://bitcoininfonews.com/DELETE,DELETE,301,active,Delete mistaken Rank Math rule that was created from prior no-id DELETE import.
422,BlockDAG,https://bitcoininfonews.com/blockdag-f1-deal-415m-presale-lead-over-hbar-xrp-in-2025/,blockdag-f1-deal-415m-presale-lead-over-hbar-xrp-in-2025,blockdag-f1-deal-415m-presale-lead-over-hbar-xrp-in-2025/,https://bitcoininfonews.com/DELETE,DELETE,301,active,Delete mistaken Rank Math rule that was created from prior no-id DELETE import.
423,BlockDAG,https://bitcoininfonews.com/blockdag-hits-260m-presale-as-uni-drops-hype-climbs-260/,blockdag-hits-260m-presale-as-uni-drops-hype-climbs-260,blockdag-hits-260m-presale-as-uni-drops-hype-climbs-260/,https://bitcoininfonews.com/DELETE,DELETE,301,active,Delete mistaken Rank Math rule that was created from prior no-id DELETE import.
424,BlockDAG,https://bitcoininfonews.com/blockdag-hits-346m-presale-with-no-vesting-miner-boom/,blockdag-hits-346m-presale-with-no-vesting-miner-boom,blockdag-hits-346m-presale-with-no-vesting-miner-boom/,https://bitcoininfonews.com/DELETE,DELETE,301,active,Delete mistaken Rank Math rule that was created from prior no-id DELETE import.
425,BlockDAG,https://bitcoininfonews.com/blockdag-hits-356m-in-presale-as-token6900-climbs-on-meme-appeal/,blockdag-hits-356m-in-presale-as-token6900-climbs-on-meme-appeal,blockdag-hits-356m-in-presale-as-token6900-climbs-on-meme-appeal/,https://bitcoininfonews.com/DELETE,DELETE,301,active,Delete mistaken Rank Math rule that was created from prior no-id DELETE import.
426,BlockDAG,https://bitcoininfonews.com/blockdag-hits-386m-in-presale-outruns-avalanche-aptos/,blockdag-hits-386m-in-presale-outruns-avalanche-aptos,blockdag-hits-386m-in-presale-outruns-avalanche-aptos/,https://bitcoininfonews.com/DELETE,DELETE,301,active,Delete mistaken Rank Math rule that was created from prior no-id DELETE import.
427,BlockDAG,https://bitcoininfonews.com/blockdag-hits-over-405m-presale-yet-0-0013-price-holds-strong/,blockdag-hits-over-405m-presale-yet-0-0013-price-holds-strong,blockdag-hits-over-405m-presale-yet-0-0013-price-holds-strong/,https://bitcoininfonews.com/DELETE,DELETE,301,active,Delete mistaken Rank Math rule that was created from prior no-id DELETE import.
428,BlockDAG,https://bitcoininfonews.com/blockdag-hyperliquid-xrp-tron-best-crypto-to-buy-now-for-smart-2025-gains/,blockdag-hyperliquid-xrp-tron-best-crypto-to-buy-now-for-smart-2025-gains,blockdag-hyperliquid-xrp-tron-best-crypto-to-buy-now-for-smart-2025-gains/,https://bitcoininfonews.com/DELETE,DELETE,301,active,Delete mistaken Rank Math rule that was created from prior no-id DELETE import.
429,BlockDAG,https://bitcoininfonews.com/blockdag-leads-as-best-crypto-to-buy-in-2025-vs-aave-doge/,blockdag-leads-as-best-crypto-to-buy-in-2025-vs-aave-doge,blockdag-leads-as-best-crypto-to-buy-in-2025-vs-aave-doge/,https://bitcoininfonews.com/DELETE,DELETE,301,active,Delete mistaken Rank Math rule that was created from prior no-id DELETE import.
430,BlockDAG,https://bitcoininfonews.com/blockdag-leads-presale-over-little-pepe-pepenode-with-312k-holders/,blockdag-leads-presale-over-little-pepe-pepenode-with-312k-holders,blockdag-leads-presale-over-little-pepe-pepenode-with-312k-holders/,https://bitcoininfonews.com/DELETE,DELETE,301,active,Delete mistaken Rank Math rule that was created from prior no-id DELETE import.
431,BlockDAG,https://bitcoininfonews.com/blockdag-leaks-show-435m-presale-and-exchange-deals/,blockdag-leaks-show-435m-presale-and-exchange-deals,blockdag-leaks-show-435m-presale-and-exchange-deals/,https://bitcoininfonews.com/DELETE,DELETE,301,active,Delete mistaken Rank Math rule that was created from prior no-id DELETE import.
432,BlockDAG,https://bitcoininfonews.com/blockdag-nearly-400m-presale-avax-momentum-ondo-price-insights/,blockdag-nearly-400m-presale-avax-momentum-ondo-price-insights,blockdag-nearly-400m-presale-avax-momentum-ondo-price-insights/,https://bitcoininfonews.com/DELETE,DELETE,301,active,Delete mistaken Rank Math rule that was created from prior no-id DELETE import.
433,BlockDAG,https://bitcoininfonews.com/blockdag-nears-410m-presale-as-eth-and-xrp-lose-strength/,blockdag-nears-410m-presale-as-eth-and-xrp-lose-strength,blockdag-nears-410m-presale-as-eth-and-xrp-lose-strength/,https://bitcoininfonews.com/DELETE,DELETE,301,active,Delete mistaken Rank Math rule that was created from prior no-id DELETE import.
434,BlockDAG,https://bitcoininfonews.com/blockdag-presale-0-0013-lock-creates-urgent-advantage/,blockdag-presale-0-0013-lock-creates-urgent-advantage,blockdag-presale-0-0013-lock-creates-urgent-advantage/,https://bitcoininfonews.com/DELETE,DELETE,301,active,Delete mistaken Rank Math rule that was created from prior no-id DELETE import.
435,BlockDAG,https://bitcoininfonews.com/blockdag-presale-0-0013-locked-price-as-best-crypto-entry/,blockdag-presale-0-0013-locked-price-as-best-crypto-entry,blockdag-presale-0-0013-locked-price-as-best-crypto-entry/,https://bitcoininfonews.com/DELETE,DELETE,301,active,Delete mistaken Rank Math rule that was created from prior no-id DELETE import.
436,BlockDAG,https://bitcoininfonews.com/blockdag-presale-booms-as-hype-sui-prep-for-breakouts/,blockdag-presale-booms-as-hype-sui-prep-for-breakouts,blockdag-presale-booms-as-hype-sui-prep-for-breakouts/,https://bitcoininfonews.com/DELETE,DELETE,301,active,Delete mistaken Rank Math rule that was created from prior no-id DELETE import.
437,BlockDAG,https://bitcoininfonews.com/blockdag-presale-could-deliver-30000x-roi-best-crypto-to-buy-in-2025/,blockdag-presale-could-deliver-30000x-roi-best-crypto-to-buy-in-2025,blockdag-presale-could-deliver-30000x-roi-best-crypto-to-buy-in-2025/,https://bitcoininfonews.com/DELETE,DELETE,301,active,Delete mistaken Rank Math rule that was created from prior no-id DELETE import.
438,BlockDAG,https://bitcoininfonews.com/blockdag-presale-growth-shib-price-performance-sol-price-momentum-analysis/,blockdag-presale-growth-shib-price-performance-sol-price-momentum-analysis,blockdag-presale-growth-shib-price-performance-sol-price-momentum-analysis/,https://bitcoininfonews.com/DELETE,DELETE,301,active,Delete mistaken Rank Math rule that was created from prior no-id DELETE import.
439,BlockDAG,https://bitcoininfonews.com/blockdag-presale-hits-323m-is-it-the-top-crypto-to-buy-in-2025/,blockdag-presale-hits-323m-is-it-the-top-crypto-to-buy-in-2025,blockdag-presale-hits-323m-is-it-the-top-crypto-to-buy-in-2025/,https://bitcoininfonews.com/DELETE,DELETE,301,active,Delete mistaken Rank Math rule that was created from prior no-id DELETE import.
440,BlockDAG,https://bitcoininfonews.com/blockdag-presale-hits-403m-as-xrp-and-pepe-face-doubts/,blockdag-presale-hits-403m-as-xrp-and-pepe-face-doubts,blockdag-presale-hits-403m-as-xrp-and-pepe-face-doubts/,https://bitcoininfonews.com/DELETE,DELETE,301,active,Delete mistaken Rank Math rule that was created from prior no-id DELETE import.
441,BlockDAG,https://bitcoininfonews.com/blockdag-presale-nears-420m-echoing-ethereum-kaspa/,blockdag-presale-nears-420m-echoing-ethereum-kaspa,blockdag-presale-nears-420m-echoing-ethereum-kaspa/,https://bitcoininfonews.com/DELETE,DELETE,301,active,Delete mistaken Rank Math rule that was created from prior no-id DELETE import.
442,BlockDAG,https://bitcoininfonews.com/blockdag-presale-races-to-600m-top-crypto-to-buy-in-2025/,blockdag-presale-races-to-600m-top-crypto-to-buy-in-2025,blockdag-presale-races-to-600m-top-crypto-to-buy-in-2025/,https://bitcoininfonews.com/DELETE,DELETE,301,active,Delete mistaken Rank Math rule that was created from prior no-id DELETE import.
443,BlockDAG,https://bitcoininfonews.com/blockdag-presale-surge-dogecoin-price-performance-injective-price-analysis/,blockdag-presale-surge-dogecoin-price-performance-injective-price-analysis,blockdag-presale-surge-dogecoin-price-performance-injective-price-analysis/,https://bitcoininfonews.com/DELETE,DELETE,301,active,Delete mistaken Rank Math rule that was created from prior no-id DELETE import.
444,BlockDAG,https://bitcoininfonews.com/blockdag-raised-430m-in-presale-redefining-the-future-of-crypto/,blockdag-raised-430m-in-presale-redefining-the-future-of-crypto,blockdag-raised-430m-in-presale-redefining-the-future-of-crypto/,https://bitcoininfonews.com/DELETE,DELETE,301,active,Delete mistaken Rank Math rule that was created from prior no-id DELETE import.
445,BlockDAG,https://bitcoininfonews.com/blockdag-raises-325m-in-presale-launches-100m-bdag-airdrop-campaign/,blockdag-raises-325m-in-presale-launches-100m-bdag-airdrop-campaign,blockdag-raises-325m-in-presale-launches-100m-bdag-airdrop-campaign/,https://bitcoininfonews.com/DELETE,DELETE,301,active,Delete mistaken Rank Math rule that was created from prior no-id DELETE import.
446,BlockDAG,https://bitcoininfonews.com/blockdag-reaches-367m-top-crypto-presale-with-12499x-roi/,blockdag-reaches-367m-top-crypto-presale-with-12499x-roi,blockdag-reaches-367m-top-crypto-presale-with-12499x-roi/,https://bitcoininfonews.com/DELETE,DELETE,301,active,Delete mistaken Rank Math rule that was created from prior no-id DELETE import.
